canonical_stable_id,canonical_channel_name,country,epg_provider,epg_id,epg_source_url,channel_number,category,subcategory,include
us:sony-movies,Sony Movies,US,EPGShare,sony.movies.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Movies,Movies & Series,true
us:space-city-home-network,Space City Home Network,US,EPGShare,att.sportsnet.southwest.houston.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Sports,Sports,true
us:spectrum-news-ny1,Spectrum News NY1,US,EPGShare,spectrum.news.ny1.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,News & Business,News,true
za:spice-tv,Spice TV,South Africa,EPGShare,Spice.TV.za,https://epgshare01.online/epgshare01/epg_ripper_ZA1.xml.gz,,Lifestyle & Culture,Lifestyle,true
us:sportsman-channel,Sportsman Channel,US,EPGShare,sportsman.channel.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Sports,Sports,true
us:stadium,Stadium,US,EPGShare,stadium.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Sports,Sports,true
za:star-life,Star Life,South Africa,EPGShare,Star.Life.HD.za,https://epgshare01.online/epgshare01/epg_ripper_ZA1.xml.gz,,General Entertainment,Entertainment,true
us:start-tv,Start TV,US,EPGShare,start.tv.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,General Entertainment,Entertainment,true
us:starz,STARZ,US,EPGShare,starz.eastern.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Movies,Movies & Series,true
us:starz-cinema,STARZ Cinema,US,EPGShare,starz.cinema.eastern.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Movies,Movies & Series,true
us:starz-comedy,STARZ Comedy,US,EPGShare,starz.comedy.eastern.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Movies,Comedy,true
us:starz-edge,STARZ Edge,US,EPGShare,starz.edge.eastern.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Movies,Movies & Series,true
us:starz-encore,STARZ Encore,US,EPGShare,starz.encore.eastern.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Movies,Movies & Series,true
us:starz-encore-action,STARZ Encore Action,US,EPGShare,starz.encore.action.eastern.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Movies,Movies & Series,true
us:starz-encore-black,STARZ Encore Black,US,EPGShare,starz.encore.black.eastern.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Movies,Movies & Series,true
us:starz-encore-classic,STARZ Encore Classic,US,EPGShare,starz.encore.classic.eastern.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Movies,Movies & Series,true
us:starz-encore-family,STARZ Encore Family,US,EPGShare,starz.encore.family.eastern.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Movies,Movies & Series,true
us:starz-inblack,STARZ InBlack,US,EPGShare,starz.in.black.eastern.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Movies,Movies & Series,true
us:starz-kids-and-family,STARZ Kids & Family,US,EPGShare,starz.kids.family.eastern.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Movies,Movies & Series,true
us:starz-suspense,STARZ Suspense,US,EPGShare,starz.encore.suspense.eastern.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Movies,Movies & Series,true
us:starz-westerns,STARZ Westerns,US,EPGShare,starz.encore.westerns.eastern.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Movies,Movies & Series,true
ca:starz1,STARZ1,Canada,EPGShare,starz1.east.ca2,https://epgshare01.online/epgshare01/epg_ripper_CA2.xml.gz,,Movies,Movies & Series,true
ca:starz2,STARZ2,Canada,EPGShare,starz2.east.ca2,https://epgshare01.online/epgshare01/epg_ripper_CA2.xml.gz,,Movies,Movies & Series,true
us:stingray-classic-rock,Stingray Classic Rock,US,EPGShare,stingray.classic.rock.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Music,Music,true
us:stingray-flashback-70s,Stingray Flashback 70s,US,EPGShare,stingray.flashback.70s.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Music,Music,true
ca:stingray-franco-country,Stingray Franco Country,Canada,EPGShare,stingray.franco.country.ca2,https://epgshare01.online/epgshare01/epg_ripper_CA2.xml.gz,,Music,Music,true
us:stingray-hip-hop,Stingray Hip Hop,US,EPGShare,stingray.hip.hop.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Music,Music,true
us:stingray-hit-list,Stingray Hit List,US,EPGShare,stingray.hit.list.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Music,Music,true
us:stingray-hot-country,Stingray Hot Country,US,EPGShare,stingray.hot.country.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Music,Music,true
us:stingray-karaoke,Stingray Karaoke,US,EPGShare,stingray.karaoke.on.demand.1.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Music,Music,true
us:stingray-nature-escape,Stingray Nature Escape,US,EPGShare,stingray.nature.escape.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Music,Music,true
us:stingray-pop-adult,Stingray Pop Adult,US,EPGShare,stingray.pop.adult.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Music,Music,true
us:stingray-quello,Stingray Quello,US,EPGShare,stingray.quello.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Music,Music,true
us:stingray-remember-the-80s,Stingray Remember The 80s,US,EPGShare,stingray.remember.the.80s.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Music,Music,true
ca:stingray-retro,Stingray Retro,Canada,EPGShare,stingray.retro.ca2,https://epgshare01.online/epgshare01/epg_ripper_CA2.xml.gz,,Music,Music,true
us:stingray-rock-alternative,Stingray Rock Alternative,US,EPGShare,stingray.rock.alternative.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Music,Music,true
us:stingray-urban-beat,Stingray Urban Beat,US,EPGShare,stingray.urban.beat.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Music,Music,true
ca:stingray-nostalgie,Stingray: Nostalgie,Canada,EPGShare,stingray.nostalgie.ca2,https://epgshare01.online/epgshare01/epg_ripper_CA2.xml.gz,,Music,Music,true
ca:stingray-smooth-jazz,Stingray: Smooth Jazz,Canada,EPGShare,stingray.smooth.jazz.ca2,https://epgshare01.online/epgshare01/epg_ripper_CA2.xml.gz,,Music,Music,true
uk:stv,STV,UK,EPGShare,STV.HD.uk,https://epgshare01.online/epgshare01/epg_ripper_UK1.xml.gz,,General Entertainment,Free-to-Air,true
us:sundancetv,SundanceTV,US,EPGShare,sundancetv.usa.east.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,General Entertainment,Entertainment,true
ca:super-channel-fuse,Super Channel Fuse,Canada,EPGShare,super.channel.fuse.ca2,https://epgshare01.online/epgshare01/epg_ripper_CA2.xml.gz,,Movies,Movies & Series,true
ca:super-channel-heart-and-home,Super Channel Heart & Home,Canada,EPGShare,super.channel.heart.home.ca2,https://epgshare01.online/epgshare01/epg_ripper_CA2.xml.gz,,Lifestyle & Culture,Home & Lifestyle,true
za:supersport-action,SuperSport Action,South Africa,EPGShare,SS.Action.za,https://epgshare01.online/epgshare01/epg_ripper_ZA1.xml.gz,,Sports,Sports,true
za:supersport-cricket,SuperSport Cricket,South Africa,EPGShare,CRICKET.za,https://epgshare01.online/epgshare01/epg_ripper_ZA1.xml.gz,,Sports,Cricket,true
za:supersport-golf,SuperSport Golf,South Africa,EPGShare,GOLF.za,https://epgshare01.online/epgshare01/epg_ripper_ZA1.xml.gz,,Sports,Golf,true
za:supersport-la-liga,SuperSport La Liga,South Africa,EPGShare,SS.La.Liga.za,https://epgshare01.online/epgshare01/epg_ripper_ZA1.xml.gz,,Sports,Football,true
za:supersport-variety-1,SuperSport Variety 1,South Africa,EPGShare,SS.Variety.1.za,https://epgshare01.online/epgshare01/epg_ripper_ZA1.xml.gz,,Sports,Sports,true
za:supersport-variety-3,SuperSport Variety 3,South Africa,EPGShare,SS.Variety.3.za,https://epgshare01.online/epgshare01/epg_ripper_ZA1.xml.gz,,Sports,Sports,true
za:supersport-variety-4,SuperSport Variety 4,South Africa,EPGShare,SS.Variety.4.za,https://epgshare01.online/epgshare01/epg_ripper_ZA1.xml.gz,,Sports,Sports,true
us:syfy,SYFY,US,EPGShare,syfy.eastern.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,General Entertainment,Entertainment,true
uk:talking-pictures-tv,Talking Pictures TV,UK,EPGShare,TalkingPictures.uk,https://epgshare01.online/epgshare01/epg_ripper_UK1.xml.gz,,Movies,Classic Movies,true
us:tastemade,Tastemade,US,EPGShare,tastemade.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Documentary,Documentary / Factual,true
us:tbn,TBN,US,EPGShare,tbn.trinity.broadcasting.network.east.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Religion,Religion,true
us:tbs,TBS,US,EPGShare,tbs.east.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,General Entertainment,Entertainment,true
us:teennick,TeenNick,US,EPGShare,teen.nick.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Kids & Teen,Kids,true
us:teennick-2,TeenNick,US,EPGShare,teennick.eastern.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Kids & Teen,Kids,true
ca:teletoon,Teletoon,Canada,EPGShare,teletoon.east.ca2,https://epgshare01.online/epgshare01/epg_ripper_CA2.xml.gz,,Kids & Teen,Kids,true
us:television-dominicana,Television Dominicana,US,EPGShare,television.dominicana.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,International,Spanish / International,true
us:tennis-channel,Tennis Channel,US,EPGShare,the.tennis.channel.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Sports,Sports,true
us:the-blaze,The Blaze,US,EPGShare,the.blaze.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,News & Business,News,true
us:the-dove,The Dove,US,EPGShare,the.dove.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Religion,Religion,true
us:the-first,The First,US,EPGShare,the.first.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,News & Business,News,true
us:the-movie-channel,The Movie Channel,US,EPGShare,movie.channel.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Movies,Movies & Series,true
us:the-movie-channel-xtra,The Movie Channel Xtra,US,EPGShare,movie.channel.extra.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Movies,Movies & Series,true
us:the-weather-channel,The Weather Channel,US,EPGShare,the.weather.channel.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,News & Business,News,true
us:the-word-network,The Word Network,US,EPGShare,the.word.network.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Religion,Religion,true
uk:tiny-pop,Tiny Pop,UK,EPGShare,Tiny.Pop.uk,https://epgshare01.online/epgshare01/epg_ripper_UK1.xml.gz,,Kids & Teen,Kids,true
ca:tlc,TLC,Canada,EPGShare,tlc.canada.ca2,https://epgshare01.online/epgshare01/epg_ripper_CA2.xml.gz,,Lifestyle & Culture,Lifestyle & Reality,true
uk:tlc,TLC,UK,EPGShare,TLC.HD.uk,https://epgshare01.online/epgshare01/epg_ripper_UK1.xml.gz,,Lifestyle & Culture,Lifestyle,true
us:tlc,TLC,US,EPGShare,tlc.usa.eastern.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Lifestyle & Culture,Lifestyle,true
us:tmz,TMZ,US,EPGShare,tmz.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,General Entertainment,Entertainment,true
us:tnt,TNT,US,EPGShare,tnt.east.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,General Entertainment,Entertainment,true
za:tnt-africa,TNT Africa,South Africa,EPGShare,TNT.Africa.HD.za,https://epgshare01.online/epgshare01/epg_ripper_ZA1.xml.gz,,Movies,Movies,true
uk:tnt-sports-2,TNT Sports 2,UK,EPGShare,TNT.Sports.2.HD.uk,https://epgshare01.online/epgshare01/epg_ripper_UK1.xml.gz,,Sports,Sports,true
uk:tnt-sports-3,TNT Sports 3,UK,EPGShare,TNT.Sports.3.HD.uk,https://epgshare01.online/epgshare01/epg_ripper_UK1.xml.gz,,Sports,Sports,true
uk:tnt-sports-4,TNT Sports 4,UK,EPGShare,TNT.Sports.4.HD.uk,https://epgshare01.online/epgshare01/epg_ripper_UK1.xml.gz,,Sports,Sports,true
uk:tnt-sports-1,TNT Sports 1,UK,EPGShare,TNT.Sports.1.HD.uk,https://epgshare01.online/epgshare01/epg_ripper_UK1.xml.gz,,Sports,Sports,true
us:tr3s,Tr3s,US,EPGShare,tr3s.x2.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,International,Spanish / International,true
ca:t-plus-e,T+E,Canada,EPGShare,travel.escape.ca2,https://epgshare01.online/epgshare01/epg_ripper_CA2.xml.gz,,Lifestyle & Culture,Travel,true
us:travel-channel,Travel Channel,US,EPGShare,travel.us.east.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Documentary,Documentary / Factual,true
ca:travelxp,Travelxp,Canada,EPGShare,travelxp.ca2,https://epgshare01.online/epgshare01/epg_ripper_CA2.xml.gz,,Lifestyle & Culture,Travel,true
ca:treehouse,Treehouse,Canada,EPGShare,treehouse.ca2,https://epgshare01.online/epgshare01/epg_ripper_CA2.xml.gz,,Kids & Teen,Kids,true
us:trillertv-kalba-vs-al-ain,TrillerTV | Kalba vs Al Ain,US,EPGShare,triller.001.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,General Entertainment,Entertainment,true
us:true-crime-network,True Crime Network,US,EPGShare,true.crime.network.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Documentary,Documentary / Factual,true
us:trutv,truTV,US,EPGShare,trutv.usa.east.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,General Entertainment,Entertainment,true
ca:tsn1,TSN1,Canada,EPGShare,tsn1.ca2,https://epgshare01.online/epgshare01/epg_ripper_CA2.xml.gz,,Sports,Sports,true
ca:tsn2,TSN2,Canada,EPGShare,tsn2.ca2,https://epgshare01.online/epgshare01/epg_ripper_CA2.xml.gz,,Sports,Sports,true
ca:tsn3,TSN3,Canada,EPGShare,tsn3.ca2,https://epgshare01.online/epgshare01/epg_ripper_CA2.xml.gz,,Sports,Sports,true
ca:tsn4,TSN4,Canada,EPGShare,tsn4.ca2,https://epgshare01.online/epgshare01/epg_ripper_CA2.xml.gz,,Sports,Sports,true
ca:tsn5,TSN5,Canada,EPGShare,tsn5.ca2,https://epgshare01.online/epgshare01/epg_ripper_CA2.xml.gz,,Sports,Sports,true
us:tudn-xtra-1,TUDN Xtra 1,US,EPGShare,tudnxtra.1.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,International,Spanish / International,true
us:tudn-xtra-10,TUDN Xtra 10,US,EPGShare,tudnxtra.10.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,International,Spanish / International,true
us:tudn-xtra-2,TUDN Xtra 2,US,EPGShare,tudnxtra.2.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,International,Spanish / International,true
us:tudn-xtra-3,TUDN Xtra 3,US,EPGShare,tudnxtra.3.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,International,Spanish / International,true
us:tudn-xtra-4,TUDN Xtra 4,US,EPGShare,tudnxtra.4.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,International,Spanish / International,true
us:tudn-xtra-5,TUDN Xtra 5,US,EPGShare,tudnxtra.5.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,International,Spanish / International,true
us:tudn-xtra-6,TUDN Xtra 6,US,EPGShare,tudnxtra.6.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,International,Spanish / International,true
us:tudn-xtra-7,TUDN Xtra 7,US,EPGShare,tudnxtra.7.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,International,Spanish / International,true
us:tudn-xtra-8,TUDN Xtra 8,US,EPGShare,tudnxtra.8.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,International,Spanish / International,true
us:tudn-xtra-9,TUDN Xtra 9,US,EPGShare,tudnxtra.9.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,International,Spanish / International,true
us:tcm,TCM,US,EPGShare,turner.classic.movies.usa.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Movies,Movies & Series,true
us:tv-land,TV Land,US,EPGShare,tv.land.eastern.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,General Entertainment,Entertainment,true
us:tv-one,TV One,US,EPGShare,tv.one.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,General Entertainment,Entertainment,true
us:tvg-television-games-network,TVG Television Games Network,US,EPGShare,tvg.television.games.network.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Sports,Sports,true
ca:tvo,TVO,Canada,EPGShare,tvo.tv.ontario.ca2,https://epgshare01.online/epgshare01/epg_ripper_CA2.xml.gz,,General Entertainment,Educational / Public,true
us:ufc-fight-pass,UFC Fight Pass,US,EPGShare,ufc.001.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Sports,Sports,true
us:uk-max-047-2098-12-31-13-00-03,UK (MAX 047) |  (2098-12-31 13:00:03),US,EPGShare,flo.racing.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,General Entertainment,Entertainment,true
us:unbeaten-24-7-global-sports,Unbeaten: 24/7 Global Sports,US,EPGShare,unbeaten.global.sports.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Sports,Sports,true
us:tudn,TUDN,US,EPGShare,uni.deportes.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,International,Spanish / International,true
us:tlnovelas,Tlnovelas,US,EPGShare,univision.tlnovelas.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,International,Spanish / International,true
us:uptv,UPtv,US,EPGShare,up.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,General Entertainment,Entertainment,true
us:usa-network,USA Network,US,EPGShare,usa.network.east.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,General Entertainment,Entertainment,true
uk:utv,UTV,UK,EPGShare,UTV.uk,https://epgshare01.online/epgshare01/epg_ripper_UK1.xml.gz,,General Entertainment,Free-to-Air,true
us:vh1,VH1,US,EPGShare,vh1.eastern.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Music,Music,true
us:vice,VICE,US,EPGShare,vice.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,General Entertainment,Entertainment,true
uk:virgin-media-one,Virgin Media One,UK,EPGShare,Virgin.Media.One.HD.ie,https://epgshare01.online/epgshare01/epg_ripper_IE1.xml.gz,,General Entertainment,Entertainment,true
uk:virgin-media-three,Virgin Media Three,UK,EPGShare,Virgin.Media.Three.HD.ie,https://epgshare01.online/epgshare01/epg_ripper_IE1.xml.gz,,General Entertainment,Entertainment,true
uk:virgin-media-two,Virgin Media Two,UK,EPGShare,Virgin.Media.Two.HD.ie,https://epgshare01.online/epgshare01/epg_ripper_IE1.xml.gz,,General Entertainment,Entertainment,true
ca:visiontv,VisionTV,Canada,EPGShare,vision.tv.ca2,https://epgshare01.online/epgshare01/epg_ripper_CA2.xml.gz,,Religion,Religion & Culture,true
us:vsin,VSiN,US,EPGShare,vsin.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Sports,Sports,true
uk:w,W,UK,EPGShare,U.and.W.HD.uk,https://epgshare01.online/epgshare01/epg_ripper_UK1.xml.gz,,General Entertainment,Entertainment,true
us:we-tv,WE tv,US,EPGShare,we.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,General Entertainment,Entertainment,true
us:we-tv-plus,WE tv+,US,EPGShare,we.tv.plus.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,General Entertainment,Entertainment,true
ca:the-weather-network,The Weather Network,Canada,EPGShare,weather.network.ca2,https://epgshare01.online/epgshare01/epg_ripper_CA2.xml.gz,,News & Business,Weather,true
us:weathernation-2,WeatherNation (2),US,EPGShare,weathernation.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,News & Business,News,true
us:world-fishing-network,World Fishing Network,US,EPGShare,wfn.world.fishing.network.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Sports,Sports,true
ca:wild-tv,Wild TV,Canada,EPGShare,wild.tv.ca2,https://epgshare01.online/epgshare01/epg_ripper_CA2.xml.gz,,Lifestyle & Culture,Outdoors,true
us:willow,Willow,US,EPGShare,willow.cricket.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Sports,Sports,true
za:wwe-channel,WWE Channel,South Africa,EPGShare,WWE.CHANNEL.za,https://epgshare01.online/epgshare01/epg_ripper_ZA1.xml.gz,,Sports,Wrestling,true
us:yes-network,YES Network,US,EPGShare,yes.network.us2,https://epgshare01.online/epgshare01/epg_ripper_US2.xml.gz,,Sports,Sports,true
ca:yes-tv,YES TV,Canada,EPGShare,yes.tv.ckcs.calgary.ab.ca2,https://epgshare01.online/epgshare01/epg_ripper_CA2.xml.gz,,General Entertainment,Free-to-Air,true
uk:yesterday,Yesterday,UK,EPGShare,U.and.YESTERDAY.uk,https://epgshare01.online/epgshare01/epg_ripper_UK1.xml.gz,,Documentary,History,true
ca:ytv,YTV,Canada,EPGShare,ytv.youth.television.east.ca2,https://epgshare01.online/epgshare01/epg_ripper_CA2.xml.gz,,Kids & Teen,Kids,true
